,posib_comb,correlation_agency,pvalue_agency,correlation_patiency,pvalue_patiency
60,combination51(nsubjpass+dobj)/(nsubjpass+pobj),-0.07177419354838711,0.7012044094745088,0.017741935483870968,0.9245286715887115
61,combination52(nsubjpass+dobj)/(nsubj+pobj),-0.6056451612903225,0.00030579436476928614,-0.46451612903225814,0.008472747856283103
62,combination53(nsubjpass+dobj)/(nsubj+dobj),-0.7596774193548388,7.193094231058118e-07,-0.665725806451613,4.367797218587459e-05
63,combination54(nsubjpass+dobj)/(nsubj+nsubjpass),-0.7649193548387098,5.421059122385067e-07,-0.6584677419354839,5.6519635125569344e-05
64,combination55(nsubjpass+pobj)/nsubj,-0.7129032258064517,6.789174788259863e-06,-0.7044354838709678,9.733343346378069e-06
65,combination56(nsubjpass+pobj)/nsubjpass,-0.17056451612903226,0.3589410837099465,-0.3310483870967742,0.06889074329695447
66,combination57(nsubjpass+pobj)/dobj,0.08911290322580646,0.6335610242106571,0.014919354838709679,0.9365091612774601
67,combination58(nsubjpass+pobj)/pobj,0.17056451612903226,0.3589410837099465,0.3310483870967742,0.06889074329695447
68,combination59(nsubjpass+pobj)/(dobj+pobj),0.09960681570934679,0.5939464696623995,0.03427764913074688,0.8547504784800024
69,combination60(nsubjpass+pobj)/(nsubjpass+dobj),0.07177419354838711,0.7012044094745088,-0.017741935483870968,0.9245286715887115
70,combination61(nsubjpass+pobj)/(nsubj+pobj),-0.728225806451613,3.4220384873734877e-06,-0.710483870967742,7.534804830485714e-06
71,combination62(nsubjpass+pobj)/(nsubj+dobj),-0.6217741935483871,0.0001886145229233685,-0.6475806451612904,8.215796023550513e-05
72,combination63(nsubjpass+pobj)/(nsubj+nsubjpass),-0.7080645161290323,8.35368838474059e-06,-0.7141129032258066,6.441972770758247e-06
73,combination64(nsubj+pobj)/nsubj,-0.7044354838709678,9.733343346378069e-06,-0.7048387096774194,9.570494620963599e-06
74,combination65(nsubj+pobj)/nsubjpass,0.46129032258064523,0.00900264520269875,0.3165322580645162,0.0827623321675542
75,combination66(nsubj+pobj)/dobj,0.5963709677419355,0.0003990905095940342,0.46491935483870966,0.0084084063122846
76,combination67(nsubj+pobj)/pobj,0.7044354838709678,9.733343346378069e-06,0.7048387096774194,9.570494620963599e-06
77,combination68(nsubj+pobj)/(dobj+pobj),0.7548387096774194,9.281111832875645e-07,0.6572580645161291,5.896136020527971e-05
78,combination69(nsubj+pobj)/(nsubjpass+dobj),0.6056451612903225,0.00030579436476928614,0.46451612903225814,0.008472747856283103
79,combination70(nsubj+pobj)/(nsubjpass+pobj),0.728225806451613,3.4220384873734877e-06,0.710483870967742,7.534804830485714e-06
80,combination71(nsubj+pobj)/(nsubj+dobj),-0.2459677419354839,0.1822657472117537,-0.3008064516129033,0.10010792901689018
81,combination72(nsubj+pobj)/(nsubj+nsubjpass),-0.6866935483870968,1.9918681196418417e-05,-0.7004032258064516,1.1504968353987312e-05
