,posib_comb,correlation_agency,pvalue_agency,correlation_patiency,pvalue_patiency
89,combination80(nsubj+dobj)/(nsubj+pobj),0.23225806451612907,0.2086468649506737,0.322983870967742,0.07635414290197155
90,combination81(nsubj+dobj)/(nsubj+nsubjpass),-0.7254032258064517,3.895472691964526e-06,-0.6016129032258066,0.00034367248085539044
91,combination82(nsubj+nsubjpass)/nsubj,-0.7077326379348327,8.472079692726594e-06,-0.6309103772359234,0.0001417401401442544
92,combination83(nsubj+nsubjpass)/nsubjpass,0.7077326379348327,8.472079692726594e-06,0.6309103772359234,0.0001417401401442544
93,combination84(nsubj+nsubjpass)/dobj,0.7608870967741936,6.742863228580053e-07,0.6467741935483872,8.44173422004109e-05
94,combination85(nsubj+nsubjpass)/pobj,0.6866935483870968,1.9918681196418417e-05,0.7141129032258066,6.441972770758247e-06
95,combination86(nsubj+nsubjpass)/(dobj+pobj),0.751209677419355,1.119373607295717e-06,0.7189516129032258,5.2079516256956064e-06
96,combination87(nsubj+nsubjpass)/(nsubjpass+dobj),0.7520161290322581,1.0740156037267807e-06,0.6435483870967742,9.402048969227967e-05
97,combination88(nsubj+nsubjpass)/(nsubjpass+pobj),0.6939516129032259,1.495099647064568e-05,0.7181451612903226,5.397458691823502e-06
98,combination89(nsubj+nsubjpass)/(nsubj+pobj),0.6608870967741937,5.1906108875073576e-05,0.6987903225806452,1.2291548496605072e-05
99,combination90(nsubj+nsubjpass)/(nsubj+dobj),0.7254032258064517,3.895472691964526e-06,0.6016129032258066,0.00034367248085539044
100,combination(nsubjpass+dobj)/(all),-0.6733870967741936,3.3021113355426216e-05,-0.5391129032258064,0.001751590984031058
