,posib_comb,correlation_agency,pvalue_agency,correlation_patiency,pvalue_patiency
46,combination37(dobj+pobj)/nsubj,-0.8162970254391093,5.7925551030469016e-15,-0.79427235534775,1.0062981182036536e-13
47,combination38(dobj+pobj)/nsubjpass,-0.47614506751976376,0.00015813858343739307,-0.5276385001076626,2.0805207239965895e-05
48,combination39(dobj+pobj)/dobj,0.2026208126980221,0.12716098575893234,0.1404226521886247,0.29308996606227233
49,combination40(dobj+pobj)/pobj,-0.2026208126980221,0.12716098575893234,-0.1404226521886247,0.29308996606227233
50,combination41(dobj+pobj)/(nsubjpass+dobj),0.10372671763996631,0.43842460710127806,0.03777473584278726,0.7783102302225746
51,combination42(dobj+pobj)/(nsubjpass+pobj),-0.25306838106370544,0.05527813397891232,-0.19899104863268635,0.1342627577202542
52,combination43(dobj+pobj)/(nsubj+pobj),-0.7640038143283399,3.0265435164134962e-12,-0.7036512965640284,7.250334835476512e-10
53,combination44(dobj+pobj)/(nsubj+dobj),-0.7296748592697408,8.170553564544525e-11,-0.7248761881325172,1.2448819965948678e-10
54,combination45(dobj+pobj)/(nsubj+nsubjpass),-0.8111907471777047,1.1604393689938466e-14,-0.7934110554000431,1.1172193291013581e-13
55,combination46(nsubjpass+dobj)/nsubj,-0.7940262696484052,1.0368677520516802e-13,-0.7469008582238765,1.6693341447576484e-11
56,combination47(nsubjpass+dobj)/nsubjpass,-0.47852836247570324,0.0001449767512020702,-0.48640334709859995,0.00010829489623911152
57,combination48(nsubjpass+dobj)/dobj,0.47852836247570324,0.0001449767512020702,0.48640334709859995,0.00010829489623911152
58,combination49(nsubjpass+dobj)/pobj,-0.14694392322126182,0.2710192229907346,-0.07754775600602912,0.5628576147803896
59,combination50(nsubjpass+dobj)/(dobj+pobj),-0.10372671763996631,0.43842460710127806,-0.03777473584278726,0.7783102302225746
60,combination51(nsubjpass+dobj)/(nsubjpass+pobj),-0.17213959428032372,0.19631988430526354,-0.10877155206848187,0.4163544013670294
61,combination52(nsubjpass+dobj)/(nsubj+pobj),-0.6081700452182474,4.111037532781653e-07,-0.5323756498200499,1.6973523286135772e-05
62,combination53(nsubjpass+dobj)/(nsubj+dobj),-0.7924882340275002,1.2489837417824746e-13,-0.7414254514134548,2.8031116424758954e-11
63,combination54(nsubjpass+dobj)/(nsubj+nsubjpass),-0.7985173336614477,5.966619152081415e-14,-0.7475160724722385,1.573598923437371e-11
64,combination55(nsubjpass+pobj)/nsubj,-0.8007321049555509,4.520046608297434e-14,-0.7916884555046295,1.3750628362481664e-13
65,combination56(nsubjpass+pobj)/nsubjpass,-0.4091852900494757,0.0014261334265214126,-0.47141516839634756,0.00018755174713793962
66,combination57(nsubjpass+pobj)/dobj,0.21234119782214156,0.10954375444053564,0.15727952259374328,0.2383639831703614
67,combination58(nsubjpass+pobj)/pobj,0.4091852900494757,0.0014261334265214126,0.47141516839634756,0.00018755174713793962
68,combination59(nsubjpass+pobj)/(dobj+pobj),0.25306838106370544,0.05527813397891232,0.19899104863268635,0.1342627577202542
69,combination60(nsubjpass+pobj)/(nsubjpass+dobj),0.17213959428032372,0.19631988430526354,0.10877155206848187,0.4163544013670294
70,combination61(nsubjpass+pobj)/(nsubj+pobj),-0.8076656875311257,1.852107079522091e-14,-0.7888090807952717,1.9372994625916027e-13
71,combination62(nsubjpass+pobj)/(nsubj+dobj),-0.628472115414193,1.277649444681187e-07,-0.6321018794795289,1.0275219395321192e-07
72,combination63(nsubjpass+pobj)/(nsubj+nsubjpass),-0.7898428127595436,1.7140181609325412e-13,-0.78812021286413,2.101224186595523e-13
73,combination64(nsubj+pobj)/nsubj,-0.7955027838444739,8.659212666930432e-14,-0.7902734627333969,1.6284429743219858e-13
74,combination65(nsubj+pobj)/nsubjpass,0.060506321326401935,0.6518561495298142,-0.013565474176381927,0.9194971045319453
75,combination66(nsubj+pobj)/dobj,0.608354609492756,4.069085335389435e-07,0.5343443354148083,1.558267263768897e-05
76,combination67(nsubj+pobj)/pobj,0.7955027838444739,8.659212666930432e-14,0.7902734627333969,1.6284429743219858e-13
77,combination68(nsubj+pobj)/(dobj+pobj),0.7640038143283399,3.0265435164134962e-12,0.7036512965640284,7.250334835476512e-10
78,combination69(nsubj+pobj)/(nsubjpass+dobj),0.6081700452182474,4.111037532781653e-07,0.5323756498200499,1.6973523286135772e-05
79,combination70(nsubj+pobj)/(nsubjpass+pobj),0.8076656875311257,1.852107079522091e-14,0.7888090807952717,1.9372994625916027e-13
80,combination71(nsubj+pobj)/(nsubj+dobj),-0.22261527576978687,0.09302925492544178,-0.2589744378479806,0.04964770476668595
81,combination72(nsubj+pobj)/(nsubj+nsubjpass),-0.7801224276354242,5.280967193679162e-13,-0.7844904487987941,3.2078716943423576e-13
82,combination73(nsubj+dobj)/nsubj,-0.7988679884667631,5.711318083722713e-14,-0.7474352862443362,1.5858654364080205e-11
83,combination74(nsubj+dobj)/nsubjpass,0.17192162170475872,0.19689563519212644,0.11999753914300657,0.36959721715543903
84,combination75(nsubj+dobj)/dobj,0.7988679884667631,5.711318083722713e-14,0.7474352862443362,1.5858654364080205e-11
85,combination76(nsubj+dobj)/pobj,0.6229351871789351,1.771844918816152e-07,0.6302562367344428,1.1483012731230314e-07
86,combination77(nsubj+dobj)/(dobj+pobj),0.7296748592697408,8.170553564544525e-11,0.7248761881325172,1.2448819965948678e-10
87,combination78(nsubj+dobj)/(nsubjpass+dobj),0.7924882340275002,1.2489837417824746e-13,0.7414254514134548,2.8031116424758954e-11
88,combination79(nsubj+dobj)/(nsubjpass+pobj),0.628472115414193,1.277649444681187e-07,0.6321018794795289,1.0275219395321192e-07
89,combination80(nsubj+dobj)/(nsubj+pobj),0.22261527576978687,0.09302925492544178,0.2589744378479806,0.04964770476668595
90,combination81(nsubj+dobj)/(nsubj+nsubjpass),-0.7811187844103394,4.718076183813896e-13,-0.7317778428046141,6.774586039685166e-11
91,combination82(nsubj+nsubjpass)/nsubj,-0.598886236275931,6.83015573913173e-07,-0.5292289827989873,1.9437471686029147e-05
92,combination83(nsubj+nsubjpass)/nsubjpass,0.598886236275931,6.83015573913173e-07,0.5292289827989873,1.9437471686029147e-05
93,combination84(nsubj+nsubjpass)/dobj,0.7950721338706206,9.127790214413856e-14,0.7460395582761697,1.8127146715903682e-11
94,combination85(nsubj+nsubjpass)/pobj,0.78812021286413,2.101224186595523e-13,0.7876895628902766,2.2103398076433133e-13
95,combination86(nsubj+nsubjpass)/(dobj+pobj),0.8111907471777047,1.1604393689938466e-14,0.7934110554000431,1.1172193291013581e-13
96,combination87(nsubj+nsubjpass)/(nsubjpass+dobj),0.7985173336614477,5.966619152081415e-14,0.7475160724722385,1.573598923437371e-11
97,combination88(nsubj+nsubjpass)/(nsubjpass+pobj),0.7898428127595436,1.7140181609325412e-13,0.78812021286413,2.101224186595523e-13
98,combination89(nsubj+nsubjpass)/(nsubj+pobj),0.7801224276354242,5.280967193679162e-13,0.7844904487987941,3.2078716943423576e-13
99,combination90(nsubj+nsubjpass)/(nsubj+dobj),0.7811187844103394,4.718076183813896e-13,0.7317778428046141,6.774586039685166e-11
100,combination(nsubjpass+dobj)/(all),-0.6081700452182474,4.111037532781653e-07,-0.5323756498200499,1.6973523286135772e-05
