,posib_comb,correlation_agency,pvalue_agency,correlation_patiency,pvalue_patiency
70,combination66(nsubj+pobj)/dobj,0.625396044172383,1.5333836150000252e-07,0.5531698914146852,6.691889845889619e-06
71,combination67(nsubj+pobj)/pobj,0.7657264142237535,2.52816801122119e-12,0.7622812144329264,3.617681088740178e-12
72,combination68(nsubj+pobj)/(dobj+pobj),0.7420406656618167,2.6462436270761653e-11,0.6816266264726691,3.861600338907058e-09
73,combination69(nsubj+pobj)/(nsubjpass+dobj),0.6217662801070474,1.89694179499019e-07,0.5397582208003938,1.228364686559531e-05
74,combination70(nsubj+pobj)/(nsubjpass+pobj),0.7699098711126151,1.6226987495645197e-12,0.7527453935833154,9.45962109259743e-12
75,combination71(nsubj+pobj)/(nsubj+dobj),-0.15826386539112247,0.23540142703100222,-0.19997539143006554,0.13230802438530415
76,combination72(nsubj+pobj)/(nsubj+nsubjpass),-0.7521301793349535,1.0049831457244356e-11,-0.7609892645113661,4.13158651996998e-12
77,combination73(nsubj+dobj)/nsubj,-0.7831984988772341,3.721935646880743e-13,-0.7261066166292413,1.1184126295170656e-10
78,combination74(nsubj+dobj)/nsubjpass,0.13937678796640932,0.29673578909145987,0.08086991294718386,0.5461963724215247
79,combination75(nsubj+dobj)/dobj,0.7831984988772341,3.721935646880743e-13,0.7261066166292413,1.1184126295170656e-10
80,combination76(nsubj+dobj)/pobj,0.6105078593620229,3.608412890928065e-07,0.6225045372050817,1.8170025945865233e-07
81,combination77(nsubj+dobj)/(dobj+pobj),0.7308437663416286,7.364063306102374e-11,0.7259220523547326,1.1365718621727522e-10
82,combination78(nsubj+dobj)/(nsubjpass+dobj),0.7906425912824142,1.5583534592323978e-13,0.7249992309821895,1.2316485111971811e-10
83,combination79(nsubj+dobj)/(nsubjpass+pobj),0.6105693807868591,3.5959997538028384e-07,0.6170291303946599,2.493977856050133e-07
84,combination80(nsubj+dobj)/(nsubj+pobj),0.15826386539112247,0.23540142703100222,0.19997539143006554,0.13230802438530415
85,combination81(nsubj+dobj)/(nsubj+nsubjpass),-0.7614199144852196,3.953013270740185e-12,-0.7109108246946999,4.0392240417126806e-10
86,combination82(nsubj+nsubjpass)/nsubj,-0.5861236292739972,1.3378702462034285e-06,-0.5128197241328228,3.857691122673668e-05
87,combination83(nsubj+nsubjpass)/nsubjpass,0.5861236292739972,1.3378702462034285e-06,0.5128197241328228,3.857691122673668e-05
88,combination84(nsubj+nsubjpass)/dobj,0.7765353677649198,7.886032473293137e-13,0.7253795162123505,1.1915877016669634e-10
89,combination85(nsubj+nsubjpass)/pobj,0.7667107570211326,2.279580888752446e-12,0.7688640068903997,1.8144980436871879e-12
90,combination86(nsubj+nsubjpass)/(dobj+pobj),0.7770463563936141,7.451561796755323e-13,0.7566212433479961,6.4343196360874584e-12
91,combination87(nsubj+nsubjpass)/(nsubjpass+dobj),0.7830259779138027,3.7962570678858466e-13,0.7252257102846518,1.2076388467570523e-10
92,combination88(nsubj+nsubjpass)/(nsubjpass+pobj),0.7734165923282784,1.1109260621014881e-12,0.7700944353871236,1.5909239101350748e-12
93,combination89(nsubj+nsubjpass)/(nsubj+pobj),0.7521301793349535,1.0049831457244356e-11,0.7609892645113661,4.13158651996998e-12
94,combination90(nsubj+nsubjpass)/(nsubj+dobj),0.7614199144852196,3.953013270740185e-12,0.7109108246946999,4.0392240417126806e-10
95,combination(nsubjpass+dobj)/(all),-0.6217662801070474,1.89694179499019e-07,-0.5397582208003938,1.228364686559531e-05
