,posib_comb,correlation_agency,pvalue_agency,correlation_patiency,pvalue_patiency
85,combination81(nsubj+dobj)/(nsubj+nsubjpass),-0.7088709677419356,8.07220644971884e-06,-0.5838709677419356,0.0005642527470602676
86,combination82(nsubj+nsubjpass)/nsubj,-0.6641129032258065,4.628035636554899e-05,-0.5717741935483871,0.0007786748080537085
87,combination83(nsubj+nsubjpass)/nsubjpass,0.6641129032258065,4.628035636554899e-05,0.5717741935483871,0.0007786748080537085
88,combination84(nsubj+nsubjpass)/dobj,0.7528984814953461,1.026308529213169e-06,0.6353463082999024,0.00012297514715523027
89,combination85(nsubj+nsubjpass)/pobj,0.7189516129032258,5.2079516256956064e-06,0.7306451612903226,3.0584347620409315e-06
90,combination86(nsubj+nsubjpass)/(dobj+pobj),0.7596774193548388,7.193094231058118e-07,0.7290322580645162,3.2967033913688153e-06
91,combination87(nsubj+nsubjpass)/(nsubjpass+dobj),0.7790322580645163,2.4389690586410193e-07,0.6653225806451614,4.43159539126028e-05
92,combination88(nsubj+nsubjpass)/(nsubjpass+pobj),0.7354838709677419,2.4342653579640227e-06,0.7411290322580646,1.8535357840083123e-06
93,combination89(nsubj+nsubjpass)/(nsubj+pobj),0.7129032258064517,6.789174788259863e-06,0.7358870967741936,2.3878735001579514e-06
94,combination90(nsubj+nsubjpass)/(nsubj+dobj),0.7088709677419356,8.07220644971884e-06,0.5838709677419356,0.0005642527470602676
95,combination(nsubjpass+dobj)/(all),-0.645967741935484,8.673209277672505e-05,-0.49314516129032265,0.004819754533586758
